id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
48127305,Rental unit in Minato City · ★4.60 · 1 bedroom · 2 beds · 1 bath,388123518,琴,Minato Ku,35.6533,139.7466,Entire rental unit,Entire home/apt,2,2,24892.0,2,53,4.6,1.56
48142320,Rental unit in Minato City · ★4.55 · 1 bedroom · 1 bed · 1 bath,388123518,琴,Minato Ku,35.6532,139.74513,Entire rental unit,Entire home/apt,2,1,19765.0,2,38,4.55,1.13
48305742,Rental unit in Shinjuku City · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,229308728,Henna,Shinjuku Ku,35.70196,139.69713,Private room in rental unit,Private room,2,1,8000.0,1,3,4.33,0.29
48305996,Rental unit in Shinjuku City · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,229308728,Henna,Shinjuku Ku,35.70419,139.6975,Private room in rental unit,Private room,2,1,10000.0,1,13,4.31,0.98
48316946,Home in Edogawa City · ★4.78 · 4 bedrooms · 5 beds · 1.5 baths,435389881,R,Edogawa Ku,35.74247,139.88319,Entire home,Entire home/apt,12,5,28743.0,2,69,4.78,2.03
48320052,Home in Edogawa City · ★4.86 · 4 bedrooms · 7 beds · 2 baths,435389881,R,Edogawa Ku,35.69383,139.89996,Entire home,Entire home/apt,8,7,15057.0,1,43,4.86,1.36
48336875,Rental unit in Shinjuku City · ★4.33 · 4 bedrooms · 5 beds · 2 baths,43826309,Momo,Shinjuku Ku,35.70349,139.698,Entire rental unit,Entire home/apt,9,5,52986.0,2,9,4.33,0.3
48340449,Rental unit in Shinjuku City · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,145326080,Shunki,Shinjuku Ku,35.702824,139.699402,Entire rental unit,Entire home/apt,3,2,40571.0,1,40,4.95,1.17
48364537,Rental unit in Taito City · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,145520882,Eric,Taito Ku,35.721607,139.781128,Entire rental unit,Entire home/apt,2,2,22834.0,2,24,4.67,0.73
48426563,Rental unit in Sumida City · ★4.88 · 1 bedroom · 3 beds · 1 bath,62035844,Goodsite In Oshiage,Sumida Ku,35.71019,139.81247,Entire rental unit,Entire home/apt,5,3,34429.0,2,192,4.88,5.65
48426725,Rental unit in Sumida City · ★4.75 · 1 bedroom · 2 beds · 1 bath,62035844,Goodsite In Oshiage,Sumida Ku,35.70985,139.8123,Entire rental unit,Entire home/apt,5,2,49714.0,2,173,4.75,5.15
48426936,Rental unit in Shinjuku City · 2 bedrooms · 3 beds · 1 bath,113915319,Akito,Shinjuku Ku,35.696903217986026,139.71808764787264,Entire rental unit,Entire home/apt,2,3,8643.0,30,1,5.0,0.37
48478981,Condo in Sumida City · ★4.50 · 1 bedroom · 1 bed · 1 bath,387598924,Laffitte Ryogoku,Sumida Ku,35.69021,139.80231,Entire condo,Entire home/apt,3,1,21800.0,1,12,4.5,0.4
48514827,Rental unit in Shinjuku City · ★4.93 · 1 bedroom · 1 bed · 1 bath,98770436,Tom,Shinjuku Ku,35.69403,139.69278,Entire rental unit,Entire home/apt,2,1,33218.0,1,57,4.93,2.23
48515149,Rental unit in Shinjuku City · ★4.70 · 1 bedroom · 1 bed · 1 bath,98770436,Tom,Shinjuku Ku,35.694897,139.693237,Entire rental unit,Entire home/apt,2,1,24578.0,1,40,4.7,1.63
48160559,Hut in Taito City · ★4.86 · 1 bedroom · 2 beds · 1 private bath,275169825,三源,Taito Ku,35.70409,139.77431,Private room in hut,Private room,3,2,5735.0,1,21,4.86,3.33
48175367,Home in Ota City · ★4.46 · 3 bedrooms · 5 beds · 1 bath,247326938,Pqd,Ota Ku,35.54839,139.74707,Entire home,Entire home/apt,8,5,46057.0,1,63,4.46,1.84
48190156,Rental unit in Setagaya City · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,211851828,Paul,Setagaya Ku,35.64918,139.68209,Entire rental unit,Entire home/apt,4,2,68375.375,1,51,4.9,1.55
48190215,Rental unit in Setagaya City · ★4.62 · 1 bedroom · 1 bed · 1 bath,211851828,Paul,Setagaya Ku,35.65039,139.6804,Entire rental unit,Entire home/apt,2,1,27212.0,1,29,4.62,0.89
48519936,Condo in Sumida City · ★4.83 · 1 bedroom · 1 bed · 1 bath,387598924,Laffitte Ryogoku,Sumida Ku,35.69185,139.80236,Entire condo,Entire home/apt,3,1,60943.0,1,35,4.83,1.08
48520035,Condo in Sumida City · ★4.86 · 1 bedroom · 1 bed · 1 bath,387598924,Laffitte Ryogoku,Sumida Ku,35.68998,139.80189,Entire condo,Entire home/apt,4,1,65229.0,1,22,4.86,0.74
48527657,Hut in Ota City · ★4.84 · 4 bedrooms · 1 bath,331602260,Tetsuya,Ota Ku,35.598472595214844,139.71261596679688,Hut,Entire home/apt,10,6,11204.0,3,19,4.84,2.57
48191294,Rental unit in Setagaya City · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,211851828,Paul,Setagaya Ku,35.65084,139.68073,Entire rental unit,Entire home/apt,2,1,38721.0,1,66,4.91,1.9
48528969,Rental unit in Shinjuku City · ★4.30 · 1 bedroom · 1 bed · 1 bath,305354548,Tomoyuki,Shinjuku Ku,35.69204,139.7095,Entire rental unit,Entire home/apt,6,1,35000.0,1,23,4.3,0.71
48202616,Villa in Kita City · ★4.63 · 4 bedrooms · 5 beds · 3 baths,163570555,東京一哥,Kita Ku,35.78215,139.72549,Entire villa,Entire home/apt,12,5,34714.0,2,8,4.63,0.69
48535663,Condo in Shinjuku City · ★4.74 · 4 bedrooms · 6 beds · 1.5 baths,91235096,Kayo,Shinjuku Ku,35.70201110839844,139.7080535888672,Entire condo,Entire home/apt,12,6,68375.375,1,27,4.74,0.92
48551660,Home in Taito City · ★4.42 · 3 bedrooms · 8 beds · 3 baths,183877565,UI Home Company,Taito Ku,35.70781,139.79067,Entire home,Entire home/apt,12,8,38880.0,2,52,4.42,1.69
48203267,Hotel in Sumida City · ★4.67 · 1 bedroom · 1 bed · 1 private bath,32685237,Junichi,Sumida Ku,35.69773,139.79779,Room in hotel,Private room,2,1,9500.0,1,6,4.67,0.18
48552315,Aparthotel in Chuo City · ★4.94 · 1 bedroom · 2 beds · 1 bath,391746763,MONday Apart Premium 銀座新富町,Chuo Ku,35.670562744140625,139.7762451171875,Room in aparthotel,Entire home/apt,5,2,68375.375,1,16,4.94,0.5
48203850,Home in Shinjuku City · ★4.69 · 4 bedrooms · 4 beds · 1 bath,76275071,Yasu,Shinjuku Ku,35.71006,139.71121,Entire home,Entire home/apt,4,4,16800.0,2,77,4.69,2.31
48929360,Rental unit in Sumida City · ★4.14 · 1 bedroom · 1 bed · 1 shared bath,185328645,ｴｽﾃｰﾄﾜﾝ,Sumida Ku,35.69479,139.81416,Private room in rental unit,Private room,2,1,5500.0,1,22,4.14,0.98
48941985,Home in Toshima City · ★4.27 · 3 bedrooms · 11 beds · 4 baths,376901970,Mumu&Sato,Toshima Ku,35.72894,139.69756,Entire home,Entire home/apt,13,11,68375.375,3,11,4.27,1.01
48553945,Hostel in Toshima City · ★4.64 · 21 bedrooms · 7 shared baths,327891112,ﾊｳｽ池袋,Toshima Ku,35.73262,139.7058,Private room in hostel,Private room,3,2,7671.0,1,120,4.64,5.63
48962318,Home in Setagaya City · ★4.59 · 2 bedrooms · 2 beds · 1.5 baths,394778299,Akimaro,Setagaya Ku,35.6708727795502,139.6560243173058,Entire home,Entire home/apt,7,2,46677.0,1,63,4.59,2.0
48554141,Rental unit in Shinjuku City · ★4.72 · 2 bedrooms · 5 beds · 2.5 baths,376901970,Mumu&Sato,Shinjuku Ku,35.686567,139.723247,Entire rental unit,Entire home/apt,6,5,52714.0,2,46,4.72,1.45
48570820,Hostel in Toshima City · ★5.0 · 6 bedrooms · 6 shared baths,327891112,ﾊｳｽ池袋,Toshima Ku,35.73262,139.7058,Private room in hostel,Private room,4,3,11714.0,1,3,5.0,0.16
48571033,Hostel in Toshima City · ★5.0 · 4 bedrooms · 4 shared baths,327891112,ﾊｳｽ池袋,Toshima Ku,35.73262,139.7058,Private room in hostel,Private room,3,2,9886.0,1,22,5.0,1.07
48962894,Rental unit in Taito Ku · ★4.62 · 3 bedrooms · 3 beds · 2 baths,102217979,桂一,Taito Ku,35.71757,139.7923,Entire rental unit,Entire home/apt,5,3,31000.0,1,87,4.62,3.53
48963360,Rental unit in Taito City · ★4.64 · 3 bedrooms · 3 beds · 2 baths,102217979,桂一,Taito Ku,35.71835781067609,139.7944096190661,Entire rental unit,Entire home/apt,5,3,29000.0,1,14,4.64,2.21
48964692,Boutique hotel in Minato City · ★4.62 · 1 bedroom · 4 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65753,139.74054,Room in boutique hotel,Private room,4,4,28715.0,1,50,4.62,1.65
48964800,Boutique hotel in Minato City · ★4.71 · 1 bedroom · 1 bed · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65804,139.74075,Room in boutique hotel,Private room,2,1,14391.0,1,49,4.71,1.64
48964853,Boutique hotel in Minato City · ★4.86 · 1 bedroom · 4 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65777,139.74069,Room in boutique hotel,Private room,4,4,27338.0,1,113,4.86,3.65
48964916,Boutique hotel in Minato City · ★4.72 · 1 bedroom · 4 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65719,139.74051,Room in boutique hotel,Private room,4,4,27041.0,1,47,4.72,1.53
48965610,Boutique hotel in Minato City · ★4.74 · 1 bedroom · 2 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65944,139.73943,Room in boutique hotel,Private room,2,2,17807.0,1,31,4.74,0.96
48965680,Boutique hotel in Minato City · ★4.73 · 1 bedroom · 4 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65753,139.73939,Room in boutique hotel,Private room,4,4,26906.0,1,119,4.73,3.8
48965688,Condo in Shinagawa City · ★4.85 · 2 bedrooms · 6 beds · 1 bath,173962342,Akihiro,Meguro Ku,35.62879,139.71282,Entire condo,Entire home/apt,11,6,54286.0,1,79,4.85,2.4
48965749,Boutique hotel in Minato City · ★4.75 · 1 bedroom · 4 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65944,139.73945,Room in boutique hotel,Private room,4,4,26528.0,1,57,4.75,1.83
48965818,Boutique hotel in Minato City · ★4.61 · 1 bedroom · 2 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65764,139.74046,Room in boutique hotel,Private room,2,2,17105.0,1,49,4.61,1.69
48965850,Boutique hotel in Minato City · ★4.77 · 1 bedroom · 4 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65857,139.74097,Room in boutique hotel,Private room,4,4,26055.0,1,77,4.77,2.45
48965948,Boutique hotel in Minato City · ★4.73 · 1 bedroom · 4 beds · 1 private bath,94302731,Ken'S Place,Minato Ku,35.65753,139.73944,Room in boutique hotel,Private room,4,4,25218.0,1,47,4.73,1.49
48967311,Boutique hotel in Shinjuku City · ★4.77 · 1 bedroom · 2 beds · 1 private bath,89965878,Eri,Shinjuku Ku,35.70017,139.70875,Room in boutique hotel,Private room,2,2,26286.0,1,39,4.77,1.82
48571324,Hostel in Toshima City · ★4.76 · 5 bedrooms · 3 shared baths,327891112,ﾊｳｽ池袋,Toshima Ku,35.73259,139.70612,Private room in hostel,Private room,1,1,6557.0,1,55,4.76,2.59
48574262,Rental unit in Sumida City · ★4.48 · 1 bedroom · 1 private bath,16972733,Dice,Sumida Ku,35.6958,139.8025,Private room in rental unit,Private room,4,3,13714.0,1,44,4.48,1.32
48574353,Vacation home in Sumida City · ★4.69 · Studio · 1 bath,16972733,Dice,Sumida Ku,35.69462,139.80066,Entire vacation home,Entire home/apt,4,3,12429.0,1,58,4.69,3.19
48575719,Rental unit in Shinjuku City · 1 bedroom · 1 bed · 1 shared bath,220149769,No,Shinjuku Ku,35.70384,139.69712,Private room in rental unit,Private room,2,1,10000.0,1,0,4.73,1.23
48596594,Hotel in Minato City · ★4.49 · 1 bedroom · 1 bed · 1 private bath,340430395,Unito,Minato Ku,35.66355,139.7583,Room in hotel,Private room,1,1,13592.0,1,271,4.49,10.29
48613821,Rental unit in Suginami City · ★4.89 · 1 bedroom · 5 beds · 1.5 baths,392184197,誠,Suginami Ku,35.686292184572004,139.61568371534423,Entire rental unit,Entire home/apt,7,5,27143.0,1,64,4.89,4.17
49024572,Home in Taito City · ★4.29 · 2 bedrooms · 10 beds · 1 shared bath,375893947,Sawa,Taito Ku,35.71385,139.78584,Shared room in home,Shared room,12,10,3936.0,1,24,4.29,0.78
49054522,Home in Nakano City · ★4.87 · 4 bedrooms · 7 beds · 1 bath,395621107,Miki,Nakano Ku,35.69326,139.67539,Entire home,Entire home/apt,12,7,16249.0,1,15,4.87,0.46
48645471,Rental unit in Shinjuku City · ★4.82 · 1 bedroom · 1 bed · 1 bath,240968897,Kanako,Shinjuku Ku,35.69589,139.69731,Entire rental unit,Entire home/apt,3,1,36286.0,2,48,4.82,1.42
48681380,Home in Taito City · ★4.07 · 2 bedrooms · 10 beds · 1 shared bath,375893947,Sawa,Taito Ku,35.71548,139.7872,Private room in home,Private room,12,10,26386.0,1,15,4.07,0.45
48682577,Rental unit in Shibuya City · ★4.84 · 1 bedroom · 1 bed · 1 bath,230127032,Ruka,Shibuya Ku,35.64628,139.72151,Entire rental unit,Entire home/apt,2,1,17715.0,2,51,4.84,1.67
48703762,Rental unit in Setagaya City · ★4.73 · Studio · 1 bath,4838043,Robert,Setagaya Ku,35.62931,139.63653,Entire rental unit,Entire home/apt,1,2,6800.0,2,11,4.73,0.33
48726000,Aparthotel in Chuo City · ★4.90 · 1 bedroom · 2 beds · 1 bath,391746763,MONday Apart Premium 銀座新富町,Chuo Ku,35.670562744140625,139.7762451171875,Room in aparthotel,Entire home/apt,5,2,68375.375,1,51,4.9,1.6
48740042,Rental unit in Setagaya-ku · ★4.90 · 1 bedroom · 2 beds · 1 bath,154517762,Mary,Setagaya Ku,35.6627197265625,139.6659698486328,Entire rental unit,Entire home/apt,3,2,16511.0,1,133,4.9,4.17
48740608,Aparthotel in Chuo City · ★4.92 · Studio · 4 beds · 1 bath,391746763,MONday Apart Premium 銀座新富町,Chuo Ku,35.670562744140625,139.7762451171875,Room in aparthotel,Entire home/apt,4,4,64743.0,1,72,4.92,2.26
48744294,Home in Suginami City · ★4.89 · 3 bedrooms · 4 beds · 1 bath,393234358,Cns,Suginami Ku,35.699558,139.598495,Entire home,Entire home/apt,10,4,36609.0,1,97,4.89,2.91
49079890,Aparthotel in Taito City · ★4.63 · 1 bedroom · 1 bed · 1 bath,312520342,吉月,Taito Ku,35.72024,139.79462,Room in aparthotel,Entire home/apt,2,1,36057.0,1,8,4.63,0.25
49080152,Aparthotel in Taito City · ★4.91 · 1 bedroom · 2 beds · 1 bath,312520342,吉月,Taito Ku,35.71985,139.79469,Room in aparthotel,Entire home/apt,2,2,36057.0,1,34,4.91,1.05
49080240,Aparthotel in Taito City · ★4.88 · 1 bedroom · 3 beds · 1 bath,312520342,吉月,Taito Ku,35.72134,139.79484,Room in aparthotel,Entire home/apt,3,3,47557.0,1,31,4.88,0.94
49080306,Aparthotel in Taito City · 1 bedroom · 1 bed · 1 bath,312520342,吉月,Taito Ku,35.71986,139.79472,Room in aparthotel,Entire home/apt,3,1,50300.0,1,2,5.0,0.1
49082905,Serviced apartment in Edogawa City · ★4.75 · Studio · 2 beds · 1 bath,254679550,Residence Inn,Edogawa Ku,35.664913,139.870453,Entire serviced apartment,Entire home/apt,4,2,25286.0,1,237,4.75,7.86
49083817,Rental unit in Toshima City · ★4.72 · 1 bedroom · 2 beds · 1.5 baths,197405131,春樹,Toshima Ku,35.72988,139.73267,Entire rental unit,Entire home/apt,4,2,22229.0,1,32,4.72,0.99
49084102,Serviced apartment in Edogawa City · ★4.82 · Studio · 3 beds · 1 bath,254679550,Residence Inn,Edogawa Ku,35.664913,139.870453,Entire serviced apartment,Entire home/apt,5,3,27857.0,1,1119,4.82,36.97
48774843,Home in Nakano City · ★4.90 · 3 bedrooms · 3 beds · 1 bath,393481478,Naomi,Nakano Ku,35.71301,139.67345,Entire home,Entire home/apt,6,3,24857.0,1,60,4.9,1.86
49084258,Serviced apartment in Edogawa City · ★4.84 · Studio · 3 beds · 1 bath,254679550,Residence Inn,Edogawa Ku,35.664913,139.870453,Entire serviced apartment,Entire home/apt,5,3,34571.0,1,207,4.84,6.96
49084533,Rental unit in Toshima City · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,197405131,春樹,Toshima Ku,35.73076,139.73262,Entire rental unit,Entire home/apt,2,1,25643.0,1,5,4.8,0.16
48774971,Hotel in Taito City · ★4.53 · 1 bedroom · 1 bed · 1.5 shared baths,68775568,サットンプレイスホテル,Taito Ku,35.71303,139.77838,Room in hotel,Private room,2,1,25929.0,1,43,4.53,1.37
48776887,Hotel in Taito City · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,68775568,サットンプレイスホテル,Taito Ku,35.71441,139.77819,Room in hotel,Private room,1,1,24929.0,1,19,4.74,0.91
48777197,Hotel in Taito City · ★4.50 · 1 bedroom · 2 beds · 1.5 baths,68775568,サットンプレイスホテル,Taito Ku,35.71352,139.77815,Room in hotel,Private room,2,2,27071.0,1,8,4.5,0.25
48777558,Hotel in Taito City · 1 bedroom · 1 bed · 1.5 baths,68775568,サットンプレイスホテル,Taito Ku,35.71315,139.77872,Room in hotel,Private room,2,1,30500.0,1,2,5.0,0.09
49097885,Home in Toshima City · ★4.94 · 2 bedrooms · 3 beds · 1 private bath,360979848,淳,Toshima Ku,35.72849,139.72516,Private room in home,Private room,5,3,32000.0,1,53,4.94,1.64
49098123,Home in Kita City · ★4.83 · 3 bedrooms · 2 beds · 2 baths,342971176,Yume,Kita Ku,35.76471,139.73831,Entire home,Entire home/apt,8,2,24857.0,1,23,4.83,1.07
49100390,Rental unit in Toshima City · ★4.44 · 2 bedrooms · 2 beds · 1 bath,247326938,Pqd,Toshima Ku,35.73527,139.71282,Entire rental unit,Entire home/apt,4,2,18629.0,1,108,4.44,3.3
48777670,Hotel in Taito City · ★4.76 · 1 bedroom · 4 beds · 1.5 shared baths,68775568,サットンプレイスホテル,Taito Ku,35.71312,139.77942,Room in hotel,Private room,4,4,36643.0,1,45,4.76,1.42
48797772,Condo in Arakawa City · ★4.81 · 1 bedroom · 2 beds · 0 shared baths,173137630,Sakura,Arakawa Ku,35.73166,139.76533,Private room in condo,Private room,4,2,7143.0,2,62,4.81,1.88
48798565,Rental unit in Shinagawa City · ★4.41 · Studio · 3 beds · 1 bath,231246601,Commu,Shinagawa Ku,35.63541,139.71571,Entire rental unit,Entire home/apt,6,3,22400.0,1,61,4.41,1.89
48799319,Boutique hotel in Chuo City · ★4.73 · 1 bedroom · 2 beds · 1 private bath,40200307,Hotel Vintage,Chuo Ku,35.6704,139.77657,Room in boutique hotel,Private room,2,2,28857.0,1,33,4.73,1.01
48801749,Rental unit in Shinagawa City · ★4.49 · 1 bedroom · 3 beds · 1 bath,231246601,Commu,Shinagawa Ku,35.63497,139.71584,Entire rental unit,Entire home/apt,6,3,30200.0,1,81,4.49,2.47
49101029,Serviced apartment in Chuo City · 1 bedroom · 2 beds · 1 bath,329515917,白,Chuo Ku,35.66675,139.77264,Entire serviced apartment,Entire home/apt,3,2,24200.0,1,0,4.76,1.01
48812271,Home in Shibuya City · ★4.68 · 4 bedrooms · 5 beds · 1 bath,392744893,柳,Shibuya Ku,35.6813,139.67455,Entire home,Entire home/apt,8,5,51245.0,2,62,4.68,2.05
49101253,Hotel in Shinjuku City · ★4.74 · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.69919,139.70671,Room in hotel,Private room,4,2,41857.0,1,23,4.74,0.75
49101320,Rental unit in Toshima City · ★4.33 · 1 bedroom · 1 bed · 1.5 baths,197405131,春樹,Toshima Ku,35.7296,139.73463,Entire rental unit,Entire home/apt,2,1,21029.0,1,9,4.33,0.74
49101667,Rental unit in Toshima City · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,197405131,春樹,Toshima Ku,35.73048,139.73452,Entire rental unit,Entire home/apt,2,1,18371.0,1,10,4.9,0.73
49115213,Rental unit in Suginami City · ★4.67 · 1 bedroom · 2 beds · 1 bath,214640453,Hanako,Suginami Ku,35.69646,139.65859,Entire rental unit,Entire home/apt,3,2,20589.0,2,12,4.67,0.38
49115409,Hotel in Shinjuku City · ★4.33 · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.70117,139.70675,Room in hotel,Private room,4,2,41857.0,1,3,4.33,0.09
49115574,Hotel in Shinjuku City · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.69977,139.7062,Room in hotel,Private room,4,2,41857.0,1,1,5.0,0.03
49116982,Hotel in Shinjuku City · ★4.58 · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.69899,139.70699,Room in hotel,Private room,4,2,41857.0,1,33,4.58,1.07
49117060,Hotel in Shinjuku City · ★4.69 · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.69945,139.7062,Room in hotel,Private room,4,2,41857.0,1,13,4.69,0.45
49117088,Hotel in Shinjuku City · ★4.90 · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.69951,139.70619,Room in hotel,Private room,4,2,41857.0,1,10,4.9,0.31
49117123,Condo in Shinjuku City · ★4.87 · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.6991,139.70827,Entire condo,Entire home/apt,4,2,41714.0,1,38,4.87,1.18
49117143,Condo in Shinjuku City · ★4.80 · 1 bedroom · 2 beds · 1 bath,396025101,王掌柜,Shinjuku Ku,35.6991,139.70798,Entire condo,Entire home/apt,3,2,31857.0,1,5,4.8,0.15
49117167,Hotel in Shinjuku City · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.70046,139.70641,Room in hotel,Private room,4,2,41857.0,1,2,5.0,0.06
49117182,Hotel in Shinjuku City · ★4.82 · 2 bedrooms · 2 beds · 2 baths,396025101,王掌柜,Shinjuku Ku,35.70086,139.70791,Room in hotel,Private room,4,2,41857.0,1,11,4.82,0.34
